,user,artist,weight
27640,Georgeanna,Angels & Airwaves,92
27641,Georgeanna,Avril Lavigne,31
27642,Georgeanna,Boys Like Girls,247
27643,Georgeanna,Breathe Carolina,165
27644,Georgeanna,Breathe Electric,166
27645,Georgeanna,Cady Groves,49
27646,Georgeanna,Call the Cops,73
27647,Georgeanna,Cash Cash,254
27648,Georgeanna,Cute Is What We Aim For,118
27649,Georgeanna,DJ TiÃ«sto,321
27650,Georgeanna,Discordance Axis,45
27651,Georgeanna,Every Avenue,91
27652,Georgeanna,Holiday Parade,43
27653,Georgeanna,Kill Paradise,186
27654,Georgeanna,Let's Get It,48
27655,Georgeanna,Mae,84
27656,Georgeanna,My Mind,272
27657,Georgeanna,Owl City,307
27658,Georgeanna,Pink Punk,94
27659,Georgeanna,PlayRadioPlay!,32
27660,Georgeanna,Red Car Wire,40
27661,Georgeanna,Rediscover,167
27662,Georgeanna,Relient K,166
27663,Georgeanna,Sabrepulse,256
27664,Georgeanna,School Boy Humor,38
27665,Georgeanna,Show Me The Skyline,150
27666,Georgeanna,Swimming With Dolphins,60
27667,Georgeanna,The All-American Rejects,95
27668,Georgeanna,The Bigger Lights,65
27669,Georgeanna,The Maine,84
27670,Georgeanna,The Rocket Summer,159
27671,Georgeanna,The Script,42
27672,Georgeanna,The Secret Handshake,241
27673,Georgeanna,The Summer Set,183
27674,Georgeanna,There For Tomorrow,30
27675,Georgeanna,We The Kings,33
27676,Georgeanna,nickasaur!,42
27677,Georgena,2NE1,1465
27678,Georgena,Armin van Buuren,1808
27679,Georgena,Black Eyed Peas,822
27680,Georgena,BoA,1704
27681,Georgena,Brown Eyed Girls,791
27682,Georgena,Calvin Harris,1531
27683,Georgena,Cansei de Ser Sexy,1320
27684,Georgena,Coldplay,517
27685,Georgena,Daft Punk,1656
27686,Georgena,David Guetta,1660
27687,Georgena,Digitalism,595
27688,Georgena,Diversity Of By Max Horkheimer,1033
27689,Georgena,Fatboy Slim,1138
27690,Georgena,Ferry Corsten,596
27691,Georgena,Groove Armada,1304
27692,Georgena,Infected Mushroom,1347
27693,Georgena,Justice,1026
27694,Georgena,KICK THE CAN CREW,511
27695,Georgena,Lady Gaga,859
27696,Georgena,MC Sniper,403
27697,Georgena,MC ëª½,719
27698,Georgena,Massive Attack,1122
27699,Georgena,Mr.Children,720
27700,Georgena,Nic Endo,1465
27701,Georgena,Nonviolent Struggle Name Guaranteeing,320
27702,Georgena,Polysics,537
27703,Georgena,Rhymester,1604
27704,Georgena,Simian Mobile Disco,1449
27705,Georgena,TERIYAKI BOYZ,430
27706,Georgena,Tha Blue Herb,1228
27707,Georgena,The Prodigy,903
27708,Georgena,TiÃ«sto,1776
27709,Georgena,YOU THE ROCKâ,332
27710,Georgena,deadmau5,1324
27711,Georgena,she,1975
27712,Georgena,ã±ãã¡ã¤ã·,402
27713,Georgena,åç°ä¾æª,1745
27714,Georgena,å®å®¤å¥ç¾æµ,770
27715,Georgena,çè²,495
27716,Georgena,ê°ì¸,576
27717,Georgena,ë°±ì§ì,679
27718,Georgena,ìë´ë¹,661
27719,Georgena,ì¡ì§ì,589
27720,Georgine,30 Seconds to Mars,257
27721,Georgine,ATB,523
27722,Georgine,Andrea Bocelli,65
27723,Georgine,Antoine Clamaran,96
27724,Georgine,Apocalyptica,183
27725,Georgine,Armin van Buuren,132
27726,Georgine,Atmospheric,2093
27727,Georgine,Audible,117
27728,Georgine,Benny Benassi,110
27729,Georgine,Black Francis,2090
27730,Georgine,Blank & Jones,685
27731,Georgine,Bobina,251
27732,Georgine,Cosmic Gate,682
27733,Georgine,Cosmic Gate feat. Emma Hewitt,79
27734,Georgine,Dash Berlin Feat Solid Sessions,86
27735,Georgine,Download,3180
27736,Georgine,Ferry Corsten,1120
27737,Georgine,Five Colors,735
27738,Georgine,Ian Carey,90
27739,Georgine,Ibens,2446
27740,Georgine,J:ÐÐÐ Ð¡,143
27741,Georgine,Jan A.P. Kaczmarek,295
27742,Georgine,Lady Gaga,114
27743,Georgine,Laurent Wolf,93
27744,Georgine,Lyapis Trubetskoy,94
27745,Georgine,Made After Mountains,2569
27746,Georgine,Markus Schulz,78
27747,Georgine,Moonbeam feat. Avis Vox,109
27748,Georgine,Muse,118
27749,Georgine,Nadia Ali,123
27750,Georgine,Nautilus Pompilius,110
27751,Georgine,OneRepublic,298
27752,Georgine,Paul van Dyk,563
27753,Georgine,Queen,100
27754,Georgine,Rammstein,957
27755,Georgine,Rank 1,67
27756,Georgine,Serj Tankian,523
27757,Georgine,System F,139
27758,Georgine,Tasadi,100
27759,Georgine,The Foreign Exchange,1494
27760,Georgine,The Interaction Of Weapons Animal,450
27761,Georgine,The Killers,240
27762,Georgine,The Naked and Famous,76
27763,Georgine,The Sound of Arrows,110
27764,Georgine,Tiesto & Sneaky Sound System,107
27765,Georgine,Tiesto feat. Charlotte Martin,106
27766,Georgine,Tiesto pres. Alone In The Dark,244
27767,Georgine,TiÃ«sto,4868
27768,Georgine,Within Temptation,271
27769,Georgine,a-ha,248
27770,Georgine,ÐÐÐ¢,109
27771,Georgine,ÐÑÐ¿Ð¸Ñ Ð¢ÑÑÐ±ÐµÑÐºÐ¾Ð¹,960
27772,Geralda,Animal Collective,501
27773,Geralda,Band of Horses,212
27774,Geralda,Beach House,238
27775,Geralda,Boards of Canada,343
27776,Geralda,College 11,380
27777,Geralda,Cut Copy,384
27778,Geralda,Deerhunter,384
27779,Geralda,Destroyer,214
27780,Geralda,Drive-By Truckers,688
27781,Geralda,Explosions in the Sky,730
27782,Geralda,Fleet Foxes,338
27783,Geralda,Grizzly Bear,214
27784,Geralda,Heartless Bastards,268
27785,Geralda,Made Out of Babies,696
27786,Geralda,Meshuggah,465
27787,Geralda,Mew,219
27788,Geralda,Mogwai,335
27789,Geralda,My Morning Jacket,294
27790,Geralda,Neko Case,659
27791,Geralda,Okkervil River,312
27792,Geralda,PJ Harvey,317
27793,Geralda,Pelican,321
27794,Geralda,Russian Circles,496
27795,Geralda,RÃ¶yksopp,284
27796,Geralda,Selfsufficiency Rate,194
27797,Geralda,The Black Crowes,308
27798,Geralda,The Decemberists,369
27799,Geralda,The Most Serene Republic,419
27800,Geralda,The New Pornographers,431
27801,Geralda,The Ocean,442
27802,Geralda,The Soundtrack of Our Lives,329
27803,Geralda,The Walkmen,323
27804,Geralda,Wilco,334
27805,Geraldine,3 Doors Down,1053
27806,Geraldine,Adam Lambert,1174
27807,Geraldine,Andrea,305
27808,Geraldine,Atreyu,337
27809,Geraldine,Avenged Sevenfold,416
27810,Geraldine,Blue,5926
27811,Geraldine,Britney Spears,1874
27812,Geraldine,Carter Burwell,1523
27813,Geraldine,Cherish,355
27814,Geraldine,Chris Brown,329
27815,Geraldine,Christina Aguilera,482
27816,Geraldine,Christina Milian,572
27817,Geraldine,Ciara,558
27818,Geraldine,Darren Hayes,1421
27819,Geraldine,David Deejay feat. Dony,356
27820,Geraldine,Demi Lovato,324
27821,Geraldine,Desi Slava,1066
27822,Geraldine,Elisa,427
27823,Geraldine,Janet Jackson,537
27824,Geraldine,Jay-Z,1040
27825,Geraldine,Jeremih,1927
27826,Geraldine,Jonas Brothers,323
27827,Geraldine,Kanye West,1921
27828,Geraldine,Kelly Rowland,493
27829,Geraldine,Kings of Leon,593
27830,Geraldine,Lady Gaga,5362
27831,Geraldine,Leona Lewis,5439
27832,Geraldine,Lostprophets,843
27833,Geraldine,Mariah Carey,2385
27834,Geraldine,Michael Jackson,262
27835,Geraldine,Miley Cyrus,610
27836,Geraldine,Muse,468
27837,Geraldine,RBD,393
27838,Geraldine,Rihanna,6608
27839,Geraldine,Sade,359
27840,Geraldine,Saosin,331
27841,Geraldine,Selena Gomez & the Scene,470
27842,Geraldine,Shontelle,485
27843,Geraldine,The Midnight Beast,7043
27844,Geraldine,The Pussycat Dolls,376
27845,Geraldine,The Used,786
27846,Geraldine,Three Days Grace,561
27847,Geraldine,Usher,4670
27848,Geraldine,Victory In By Moving,6186
27849,Geraldine,ÐÐ½Ð´ÑÐµÐ°,569
27850,Gerhardine,65daysofstatic,22
27851,Gerhardine,Abominable Putridity,17
27852,Gerhardine,Aborted,21
27853,Gerhardine,Acid Bath,42
27854,Gerhardine,Amon Amarth,21
27855,Gerhardine,Arbiter,103
27856,Gerhardine,Bloodbath,44
27857,Gerhardine,Daft Punk,37
27858,Gerhardine,Death in June,29
27859,Gerhardine,Decapitated,17
27860,Gerhardine,Drumcorps,110
27861,Gerhardine,Endstille,20
27862,Gerhardine,Francesco Guccini,15
27863,Gerhardine,Gallows,26
27864,Gerhardine,Ice MC,28
27865,Gerhardine,Inherit Disease,21
27866,Gerhardine,Iron Monkey,24
27867,Gerhardine,Jean-Jacques Burnel,37
27868,Gerhardine,Korn,21
27869,Gerhardine,Kronos,20
27870,Gerhardine,Marduk,21
27871,Gerhardine,Maybeshewill,27
27872,Gerhardine,Misery Index,70
27873,Gerhardine,Neurosis,51
27874,Gerhardine,Nine Inch Nails,27
27875,Gerhardine,Nosowska,35
27876,Gerhardine,Pendulum,32
27877,Gerhardine,Pretty Lights,19
27878,Gerhardine,Queens of the Stone Age,24
27879,Gerhardine,Rotting Christ,36
27880,Gerhardine,Septic Flesh,128
27881,Gerhardine,Septycal Gorge,41
27882,Gerhardine,Sevendust,33
27883,Gerhardine,Severe Torture,22
27884,Gerhardine,Sinister,23
27885,Gerhardine,State of Mind,40
27886,Gerhardine,Sugarland,81
27887,Gerhardine,The Cure,45
27888,Gerhardine,The Ocean,22
27889,Gerhardine,The Qemists,26
27890,Gerhardine,Ulver,15
27891,Gerhardine,Unleashed,72
27892,Gerhardine,Upcdowncleftcrightcabc+start,28
27893,Gerhardine,White Lies,18
27894,Gerhardine,Wolfbrigade,55
27895,Geri,A Flock of Seagulls,11
27896,Geri,AC/DC,66
27897,Geri,Adrenalina Caribe,46
27898,Geri,Alanis Morissette,8
27899,Geri,Billy Squier,24
27900,Geri,Black Sabbath,91
27901,Geri,Boston,15
27902,Geri,David Gilmour,143
27903,Geri,Dio,42
27904,Geri,Eagles,16
27905,Geri,Electric Light Orchestra,49
27906,Geri,Fleetwood Mac,12
27907,Geri,Foo Fighters,9
27908,Geri,Foreigner,65
27909,Geri,George Thorogood & The Destroyers,11
27910,Geri,Guns N' Roses,21
27911,Geri,Iron Maiden,94
27912,Geri,Judas Priest,76
27913,Geri,KISS,218
27914,Geri,Kansas,16
27915,Geri,Krokus,23
27916,Geri,Led Zeppelin,9
27917,Geri,Megadeth,12
27918,Geri,Metallica,189
27919,Geri,MyChildren MyBride,178
27920,Geri,MÃ¶tley CrÃ¼e,11
27921,Geri,Nazareth,9
27922,Geri,Nightwish,24
27923,Geri,Nirvana,19
27924,Geri,Ozzy Osbourne,111
27925,Geri,Pat Benatar,43
27926,Geri,Queen,63
27927,Geri,Rainbow,17
27928,Geri,Robert Plant,9
27929,Geri,Robin Trower,8
27930,Geri,Rod Stewart,6
27931,Geri,Roy Orbison,15
27932,Geri,Styx,16
27933,Geri,Trouble,33
27934,Geri,Whitesnake,9
27935,Germaine,12799 Feet,125
27936,Germaine,A Delegation Denote,213
27937,Germaine,A Simpler,80
27938,Germaine,Agnes Milewski,758
27939,Germaine,Alex Ubago,1243
27940,Germaine,And Subduction Take,120
27941,Germaine,Avenged Sevenfold,425
27942,Germaine,Bronski Beat,307
27943,Germaine,Bucks Fizz,1266
27944,Germaine,Burhan G,949
27945,Germaine,Danny Elfman,613
27946,Germaine,Dave Koz,43
27947,Germaine,Die Sektor,243
27948,Germaine,Don McLean,902
27949,Germaine,Erik Levander,217
27950,Germaine,Federal Control One Subject,990
27951,Germaine,Felix Kubin,1334
27952,Germaine,Forbidden Society & Current Value,103
27953,Germaine,Fred Astaire,340
27954,Germaine,GOCOO,5
27955,Germaine,Germany Are,834
27956,Germaine,Ghosts of Breslau,654
27957,Germaine,Has Become Same Clientele Largely,407
27958,Germaine,Highspire,1280
27959,Germaine,Its Application Insurance,630
27960,Germaine,Jay Vaquer,1140
27961,Germaine,La Ley,1022
27962,Germaine,Luan Santana,628
27963,Germaine,Many Countries Rochester Subway,230
27964,Germaine,Marinho Castellar & Banda Disritmia,1047
27965,Germaine,Master Tempo,1126
27966,Germaine,Other,81
27967,Germaine,Pouca Vogal,136
27968,Germaine,Rule The Science Writing,979
27969,Germaine,Signals Commonly The Determination,1014
27970,Germaine,Spearmint,611
27971,Germaine,SpiÄty,1279
27972,Germaine,Stephen Lynch,8
27973,Germaine,The Seeds,411
27974,Germaine,The Starting Line,1264
27975,Germaine,Theory of a Deadman,1118
27976,Germaine,This Is a Standoff,1069
27977,Germaine,Undammed Freeflowing,1147
27978,Germaine,"Up, Bustle and Out",430
27979,Germaine,Us In And Evolution,709
27980,Germaine,Was Captured Be Generated,797
27981,Germaine,Womens,840
27982,Germaine,Yolanda Be Cool & DCUP,673
27983,Germana,30 Seconds to Mars,778
27984,Germana,ANew Revolution,14926
27985,Germana,Abril,1017
27986,Germana,Alexisonfire,795
27987,Germana,All Time Low,678
27988,Germana,Approximately,9378
27989,Germana,Automatic Loveletter,2067
27990,Germana,Between the Trees,1619
27991,Germana,Boys Like Girls,1001
27992,Germana,Brick & Lace,13920
27993,Germana,British Sea Power,2655
27994,Germana,Britney Spears,811
27995,Germana,Chase Coy,1756
27996,Germana,Coldplay,3569
27997,Germana,Copeland,642
27998,Germana,Dashboard Confessional,2381
27999,Germana,Esteban,1372
28000,Germana,Evanescence,5205
28001,Germana,Flyleaf,2109
28002,Germana,In America Incubating An,6235
28003,Germana,Inezita Barroso,6360
28004,Germana,Jimmy Eat World,821
28005,Germana,Ke$ha,929
28006,Germana,Kelly Clarkson,1993
28007,Germana,Kings of Leon,1022
28008,Germana,Los Hermanos,1330
28009,Germana,Martin O'Donnell & Michael Salvatori,12440
28010,Germana,Mayday Parade,1153
28011,Germana,New Years Day,628
28012,Germana,OneRepublic,1172
28013,Germana,Paramore,15928
28014,Germana,Pariisin KevÃ¤t,5194
28015,Germana,Porcelain and the Tramps,11148
28016,Germana,Radiohead,1032
28017,Germana,Snow Patrol,1750
28018,Germana,Switchfoot,883
28019,Germana,Taylor Swift,983
28020,Germana,Television Personalities,6984
28021,Germana,The Killers,810
28022,Germana,The Maine,2207
28023,Germana,The Veronicas,1221
28024,Germana,You Me At Six,1543
28025,Gerry,Can Also Worldwide,1955
28026,Gerry,Grupo Bom Gosto,1937
28027,Gerry,Hawksley Workman,1639
28028,Gerry,Km Below Promises Were,873
28029,Gerry,Marion Harris,1937
28030,Gerry,SarcÃ³fago,487
28031,Gerry,Stand Up to Cancer,173
28032,Gerry,Super Junior,1932
28033,Gerry,Tom Sawyer,1093
28034,Gert,Alanis Morissette,641
28035,Gert,Ashley Tisdale,3530
28036,Gert,Avril Lavigne,9262
28037,Gert,Black Eyed Peas,2754
28038,Gert,Britney Spears,1148
28039,Gert,Cheryl Cole,148
28040,Gert,Christina Aguilera,959
28041,Gert,Cobra Starship,1133
28042,Gert,Fergie,763
28043,Gert,Glorior Belli,12194
28044,Gert,Gwen Stefani,498
28045,Gert,Hilary Duff,289
28046,Gert,Jason Mraz,1052
28047,Gert,Jay-Z,2200
28048,Gert,"Jay-Z, Bono, The Edge & Rihanna",55
28049,Gert,JoJo,238
28050,Gert,Justin Bieber,67
28051,Gert,Ke$ha,3417
28052,Gert,Kristinia DeBarge,470
28053,Gert,Lady Gaga,155
28054,Gert,Lady Gaga feat BeyoncÃ©,64
28055,Gert,Leighton Meester,124
28056,Gert,Leona Lewis,1776
28057,Gert,Mariah Carey,1923
28058,Gert,Maroon 5,1782
28059,Gert,Natasha Bedingfield,41
28060,Gert,Nelly Furtado,1811
28061,Gert,Owl City,68
28062,Gert,Paramore,1640
28063,Gert,Paris Hilton,549
28064,Gert,Rihanna,34497
28065,Gert,Sandy Leah,45
28066,Gert,Shakira,3490
28067,Gert,T.I.,297
28068,Gert,Taylor Swift,3593
28069,Gert,The Pussycat Dolls,1023
28070,Gert,The Veronicas,674
28071,Gert,Timbaland,67
28072,Gert,Vanessa Hudgens,963
28073,Gerti,Avishai Cohen,193
28074,Gerti,Bucky Covington,580
28075,Gerti,Carlos NÃºÃ±ez,73
28076,Gerti,Cinema Strange,538
28077,Gerti,Clauses,32
28078,Gerti,Csrd,19
28079,Gerti,D-A-D,741
28080,Gerti,E-SEX-T,556
28081,Gerti,Erasure,221
28082,Gerti,Highly Technological Oscillation Amo,682
28083,Gerti,Kelly Clarkson,690
28084,Gerti,Kingdom Heirs,609
28085,Gerti,Let Down,190
28086,Gerti,Lykke Li,174
28087,Gerti,Motel,533
28088,Gerti,Of Households The Real,693
28089,Gerti,ShinzÅ Abe,213
28090,Gerti,The Cardigans,394
28091,Gerti,The Filthy Youth,510
28092,Gerti,The Raveonettes,400
28093,Gerti,Theme As  New,362
28094,Gerti,This Beautiful Republic,122
28095,Gerti,æ²³æéä¸,755
28096,Gertrud,Alice in Chains,290
28097,Gertrud,Billy Joel,1501
28098,Gertrud,Cliff Richard,174
28099,Gertrud,Cold,204
28100,Gertrud,Culture Club,340
28101,Gertrud,Duran Duran,22993
28102,Gertrud,Elton John,1502
28103,Gertrud,Faith No More,555
28104,Gertrud,Fall Out Boy,1257
28105,Gertrud,Finger Eleven,922
28106,Gertrud,Foo Fighters,357
28107,Gertrud,Gary Puckett & The Union Gap,292
28108,Gertrud,Genesis,417
28109,Gertrud,God Lives Underwater,379
28110,Gertrud,Hall & Oates,1534
28111,Gertrud,Interest,5599
28112,Gertrud,Lady Gaga,304
28113,Gertrud,Linkin Park,310
28114,Gertrud,Madonna,398
28115,Gertrud,Marilyn Manson,275
28116,Gertrud,Muse,353
28117,Gertrud,Nine Inch Nails,645
28118,Gertrud,Nirvana,226
28119,Gertrud,No Doubt,988
28120,Gertrud,Panic! At the Disco,1743
28121,Gertrud,Pearl Jam,269
28122,Gertrud,Phil Collins,266
28123,Gertrud,Pixies,463
28124,Gertrud,Poe,259
28125,Gertrud,Rammstein,290
28126,Gertrud,Seals & Crofts,2874
28127,Gertrud,Seether,141
28128,Gertrud,Sevendust,437
28129,Gertrud,Sting,162
28130,Gertrud,Stone Temple Pilots,731
28131,Gertrud,Supertramp,412
28132,Gertrud,Tears for Fears,152
28133,Gertrud,The Alan Parsons Project,715
28134,Gertrud,The Beatles,849
28135,Gertruda,Amy Winehouse,343
28136,Gertruda,AnahÃ­,661
28137,Gertruda,Avril Lavigne,371
28138,Gertruda,BeyoncÃ©,4260
28139,Gertruda,Black Eyed Peas,60
28140,Gertruda,Britney Spears,2505
28141,Gertruda,Camp Rock,225
28142,Gertruda,Christina Aguilera,2230
28143,Gertruda,CÃ©line Dion,60
28144,Gertruda,Destiny's Child,135
28145,Gertruda,Disney's Friends For Change,58
28146,Gertruda,Emily Osment,103
28147,Gertruda,Eminem,81
28148,Gertruda,Evanescence,57
28149,Gertruda,Fergie,86
28150,Gertruda,FrÃ©dÃ©ric FranÃ§ois,2793
28151,Gertruda,Gaiola Das Popozudas,61
28152,Gertruda,Glee Cast,106
28153,Gertruda,Hannah Montana,243
28154,Gertruda,Jeffree Star,129
28155,Gertruda,Jessie J,46
28156,Gertruda,Jonas Brothers,182
28157,Gertruda,Ke$ha,196
28158,Gertruda,Kylie Minogue,668
28159,Gertruda,Lady Antebellum,95
28160,Gertruda,Lady Gaga,2809
28161,Gertruda,Lily Allen,52
28162,Gertruda,Lindsay Lohan,79
28163,Gertruda,Mad Ciccone,74
28164,Gertruda,Mariah Carey,44
28165,Gertruda,Melanie Madge,105
28166,Gertruda,Miley Cyrus,997
28167,Gertruda,NX Zero,42
28168,Gertruda,Paramore,137
28169,Gertruda,Restart,409
28170,Gertruda,Rihanna,1627
28171,Gertruda,Rouge,64
28172,Gertruda,Selena Gomez & the Scene,218
28173,Gertruda,Shakira,171
28174,Gertruda,Stevie Ray Vaughan,352
28175,Gertruda,Taylor Swift,337
28176,Gertruda,The Pussycat Dolls,170
28177,Gertruda,Vanessa Hudgens,159
28178,Gertruda,Ð¡ÐµÐ³Ð¾Ð´Ð½ÑÐ½Ð¾ÑÑÑ,1552
28179,Giacinta,16 Sudanese Eclectic,1769
28180,Giacinta,A Purebred Services To Stimulating,4429
28181,Giacinta,Adymus,2203
28182,Giacinta,Among the Debris,2744
28183,Giacinta,Battles,1105
28184,Giacinta,Bryan Ferry,3038
28185,Giacinta,But Few Community Center,4727
28186,Giacinta,Ceridei Havadis Police Caused,3788
28187,Giacinta,Dashboard Confessional,1144
28188,Giacinta,David Bustamante,1134
28189,Giacinta,Desmond Child,2096
28190,Giacinta,Dirty Projectors + BjÃ¶rk,2455
28191,Giacinta,Don Peyote,1544
28192,Giacinta,Earth Crisis,3775
28193,Giacinta,Elize,2943
28194,Giacinta,Energy Commercialisation,3979
28195,Giacinta,Esoterica,695
28196,Giacinta,Five Finger Death Punch,2336
28197,Giacinta,Four Different Or Volunteering To,308
28198,Giacinta,Grammatik,3397
28199,Giacinta,Green River,4038
28200,Giacinta,I Am Robot and Proud,526
28201,Giacinta,Ivena,3207
28202,Giacinta,Jesse McCartney,403
28203,Giacinta,Joy Division,2425
28204,Giacinta,"Kitty, Daisy & Lewis",641
28205,Giacinta,Macdonald Duck Eclair,3356
28206,Giacinta,Malay,1814
28207,Giacinta,Neon Indian,1481
28208,Giacinta,Nonintervention In Empress Consort From,3042
28209,Giacinta,Preslava,204
28210,Giacinta,Rodrigo LeÃ£o,1392
28211,Giacinta,Sentimentitis Which European,1869
28212,Giacinta,Sky Ferreira,2823
28213,Giacinta,Small Brown Bike,898
28214,Giacinta,Steve Miller Band,2564
28215,Giacinta,The Flying Burrito Brothers,3601
28216,Giacinta,To,3913
28217,Giacinta,Traditions The,2156
28218,Giacinta,Watchout! Theres Ghosts,1438
28219,Giacinta,"Yoshitaka Hirota, Yasunori Mitsuda",1608
28220,Giacinta,deadmau5,2071
28221,Giacinta,original score,604
28222,Giacinta,ÐÐ½Ð½Ð° ÐÐµÑÐ¼Ð°Ð½,252
28223,Giacinta,ÐÐ¾Ð¶Ð°Ð½ÑÐ¹ ÐÐ»ÐµÐ½Ñ,3625
28224,Giacinta,ë¹ë±,2123
28225,Gianna,4 Non Blondes,507
28226,Gianna,A Chinook Earthsun,100
28227,Gianna,A Hero A Fake,136
28228,Gianna,Alcest,151
28229,Gianna,All Shall Perish,136
28230,Gianna,All Time Low,296
28231,Gianna,Arch Enemy,113
28232,Gianna,Armin van Buuren,217
28233,Gianna,As Blood Runs Black,218
28234,Gianna,Atreyu,205
28235,Gianna,Avenged Sevenfold,686
28236,Gianna,Between the Buried and Me,178
28237,Gianna,Bluetech,99
28238,Gianna,Born of Osiris,185
28239,Gianna,Bullet for My Valentine,135
28240,Gianna,Coldplay,89
28241,Gianna,DEPAPEPE,222
28242,Gianna,Death Cab for Cutie,495
28243,Gianna,Decrepit Birth,117
28244,Gianna,Diablo Swing Orchestra,101
28245,Gianna,Dream Theater,249
28246,Gianna,Edane,203
28247,Gianna,Empyrium,135
28248,Gianna,Fanous,325
28249,Gianna,Flies are Spies from Hell,340
28250,Gianna,Hatebreed,94
28251,Gianna,In Attempts,100
28252,Gianna,Inspirative,109
28253,Gianna,Iron Maiden,127
28254,Gianna,Karl Sanders,168
28255,Gianna,Kylesa,93
28256,Gianna,Lamb of God,306
28257,Gianna,Masta Ace,58
28258,Gianna,Metallica,218
28259,Gianna,Mogwai,122
28260,Gianna,Mono,205
28261,Gianna,Muse,182
28262,Gianna,Napalm Death,125
28263,Gianna,Nasum,183
28264,Gianna,Paramore,146
28265,Gianna,Protest The Hero,185
28266,Gianna,Radiohead,130
28267,Gianna,Rise Against,144
28268,Gianna,Sigur RÃ³s,218
28269,Gianna,Sumatra,178
28270,Gianna,The Roy Shukers,198
28271,Gianna,Trivium,126
28272,Gianna,TÃ©tÃ©,317
28273,Gianna,Veil of Maya,419
28274,Gianna,Virgin Prunes,320
28275,Gianna,Within Temptation,149
28276,Gianna,Within The Ruins,144
28277,Gigi,Aaliyah,921
28278,Gigi,Amerie,1485
28279,Gigi,Ashanti,1554
28280,Gigi,Ashley Tisdale,253
28281,Gigi,BeyoncÃ©,1986
28282,Gigi,Brandy,1618
28283,Gigi,Brick & Lace,614
28284,Gigi,Britney Spears,761
28285,Gigi,Brooke Valentine,371
28286,Gigi,Cassie,385
28287,Gigi,Christina Aguilera,1400
28288,Gigi,Ciara,1551
28289,Gigi,Club RÐÐ,273
28290,Gigi,Destiny's Child,708
28291,Gigi,Edu ribeiro,11385
28292,Gigi,Electrik Red,2342
28293,Gigi,Girlicious,1199
28294,Gigi,Gwen Stefani,437
28295,Gigi,Janet Jackson,13795
28296,Gigi,Kalomoira,455
28297,Gigi,Kanye West,771
28298,Gigi,Ke$ha,444
28299,Gigi,Kelis,692
28300,Gigi,Keri Hilson,706
